model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.17345604300498962,"[0.060252461582422256, 1.5226392861222848e-05, 0.0006430638022720814, 0.7656325697898865, 7.033572728687432e-07]","Bronze

---

In this trans",False,0,False,0,"Speaker0: Interesting! aah. Are you a science student?
Speaker1: Yes.
Speaker0: Okay, so when you mix um, iron and carbon, what do you usually get?
Speaker1: Iron!
Speaker1: Iron and carbon.
Speaker1: No idea.
Speaker0: Okay. Um, they tell you that when you cook you should cook in a pot that is what?
Speaker0: Okay, the best
Speaker0: pot to use.
Speaker0: Like I am looking at a pot. The best material for a pot for cooking. Like anything that could do it.
Speaker1: Metal.
Speaker1: Actually, I remember a metal.
Speaker1: I am trying to make sense of what you are saying.
Speaker0: Not that.
Speaker0: It's an alloy.",Steel,"['Metal', 'Pan', 'Plane', 'Aluminum', 'Light']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.008833827450871468,"[0.21484622359275818, 0.34061482548713684, 0.4302433431148529, 0.005417155101895332, 4.461451680981554e-05]","Describe

---

Transcript: """,False,0,False,0,"Speaker1: Describe, just describe. Try
Speaker0: It's hard to describe
Speaker1: Try",Skull,"['Cranium', 'Pirate', 'Hamlet', 'Bone', 'Head']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.2404322624206543,"[0.32906877994537354, 0.0002522185677662492, 0.17020006477832794, 0.011980467475950718, 0.24806617200374603]","Food

---

In this transcript",False,0,False,0,"Speaker0: Ok.
Speaker1: Ok.
Speaker1: What do you use to feed?",Spoon,"['Fork', 'Table', 'Eat', 'Soup', 'Knife']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9600764513015747,"[0.0005165679031051695, 2.4132452836056473e-07, 1.0006015145336278e-05, 0.039393894374370575, 2.8711599497910356e-06]","Weather

---

In this trans",True,1,False,0,"Speaker0: Umm.
Speaker0: There's something  that girls.
Speaker0: Like to say when the weather.
Speaker0: Changes
Speaker0: Ah.
Speaker0: Some people go some where and they say I don't like the what ever then they go out.
Speaker1: The vibe the atmostphere.
Speaker0: Yes yes the second one say it again",Atmosphere,"['Earth', 'Space', 'Environment', 'Climate', 'Air']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.5771753787994385,"[0.40417662262916565, 0.015887899324297905, 0.0017569921910762787, 0.0010021920315921307, 9.473196200815437e-07]","Basketball Player

---

In this",True,1,False,0,"Speaker1: Ahh there is this, guy.
Speaker1: That plays this sport where they throw balls into something up.
Speaker0: Ok.
Speaker1: He is very popular.
Speaker0: Ahh.
Speaker1: The name is a bible name.
Speaker0: Sorry?
Speaker1: The second name is a bible name.",Lebron James,"['Basketball', 'Athlete', 'Cleveland', 'Lakers', 'King']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.7573032379150391,"[0.00017596846737433225, 0.11318299919366837, 4.76367786177434e-05, 0.1292523890733719, 3.7762576539535075e-05]","something

---

Transcript: """,True,1,False,0,"Speaker0: Ok eh,
Speaker0: There is something Nigerians like to say any small thing they will say its not something science.",Rocket,"['Space', 'Missile', 'Ship', 'Jet', 'Launch']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.612228274345398,"[8.399796570301987e-06, 0.02731429412961006, 0.005158662796020508, 0.1901656687259674, 0.1651248335838318]","Gift

---

In this trans",True,1,False,0,"Speaker0: So,
Speaker0: Davido has this song on,
Speaker0: emm,
Speaker0: my something?
Speaker1: My lover?
Speaker0: No.
Speaker1: Am not,
Speaker1: Ah I don't know oh I don't listen to Davido's song like that oh.
Speaker0: Ok but like what do what do girls like if you give them?",Flower,"['Spring', 'Plant', 'Petal', 'Rose', 'Carnation']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.004672117996960878,"[0.12699124217033386, 0.4939804971218109, 0.18528588116168976, 0.14467531442642212, 0.04439500719308853]","Justin Bieber

---

In",False,0,False,0,"Speaker1: Freaking Justin Bibber. Guy.
Speaker0: Oh.
Speaker1: Where do we live? individual places.
Speaker0: But there are many other ways you could have explain Justin bibber to me na.
Speaker0: He sang sorry.
Speaker1: Where do we live?",Africa,"['Desert', 'Sahara', 'Continent', 'Savanna', 'Safari']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.05757307633757591,"[0.009428612887859344, 4.734294270747341e-05, 0.022072846069931984, 0.030072221532464027, 0.8808059096336365]","French African

---

In this trans",False,0,False,0,"Speaker0: I already said Africa now
Speaker1: There's a French something
Speaker1: French",Kiss,"['Lips', 'Love', 'Affection', 'Mouth', 'Tongue']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.2849346697330475,"[0.5032886266708374, 0.013103637844324112, 0.018100135028362274, 0.18057256937026978, 3.8908802935111453e-07]","King

---

In this transcript",False,0,False,0,"Speaker1: Abeeb did you watch Merlin? Merlin
Speaker0: I tried
Speaker1: What's the name of the guy that became
Speaker0: Arthur?
Speaker0: the leader of the
Speaker1: Yes the something before it, the prefix",King Arthur,"['British', 'Ruler', 'Medieval', 'Saxons', 'History']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.5442840456962585,"[0.13119831681251526, 0.19483406841754913, 0.003104550065472722, 0.0007284721941687167, 0.1258506029844284]","Superheroes

---

In this",True,1,False,0,"Speaker1: I'm going to
Speaker1: describe something for you, you have to tell me
Speaker1: um
Speaker1: I'm going to describe
Speaker1: something for you
Speaker0: Mmh
Speaker1: I'm going to describe something for you and you will tell me what you think it is.
Speaker0: Yes.
Speaker1: I have
Speaker1: five words that I should not say. If I say those five words, I have missed it.
Speaker1: And I'll have to click I've used forbidden word, and if you don't know it we can just skip it and try another one. okay?
Speaker0: ok
Speaker1: So, these are kind of like eh
Speaker1: movies
Speaker1: where
Speaker1: ah
Speaker1: you know there's like
Speaker1: Superman, Superman.
Speaker0: yeah
Speaker1: It belongs to a group of",Marvel Cinematic Universe,"['Franchise', 'Superhero', 'Films', 'Studio', 'Spiderman']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.19327713549137115,"[2.447615997880348e-06, 0.0025596683844923973, 4.234591699514567e-07, 0.008153053931891918, 0.7960072755813599]","Plant

---

In this transcript",False,0,True,1,"Speaker0: Ammmm,
Speaker0: Ummmm
Speaker0: So this thing is usually,
Speaker0: hmm it grows in the soil
Speaker0: it grows in the soil,
Speaker1: Hmm.
Speaker0: and,
Speaker0: and
Speaker0: ehh,
Speaker0: uh
Speaker0: it grows from a seed.
Speaker1: Hmm hmm.
Speaker0: it uses photosynthesis to eat.
Speaker0: It uses photosynthesis to eat.
Speaker0: it uses oxygen.
Speaker0: It uses oxygen.
Speaker1: Groundnut?
Speaker1: Groundnut.
Speaker0: the general term for all of those kind of thing.
Speaker0: The general term for all of those kind of thing
Speaker1: peanuts nut.
Speaker1: Peanuts nut.
Speaker0: no no no the general term for things that uses photosynthesis
Speaker0: No no no the general term for things that uses photosynthesis.",Plant,"['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9379810094833374,"[0.04993915930390358, 0.005329559091478586, 0.004507577512413263, 0.002231007441878319, 1.1744479706976563e-05]","Rafael Nadal

---

In",True,1,True,1,"Speaker0: So this person is very famous,
Speaker0: Ammm,
Speaker0: in a type of sport where, the same sport where Serena Williams is ahhh,
Speaker0: yeah, she's the main person but this person is a guy.
Speaker1: Nadal?
Speaker0: Yes, amm the full name.",Rafael Nadal,"['Tennis', 'Spanish', 'Athlete', 'Champion', 'Player']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9875482320785522,"[0.00011022584658348933, 6.51543668936938e-05, 0.0008227848447859287, 0.00045983490417711437, 0.01099375169724226]","Zinedine Zidane

---",True,1,False,0,"Speaker0: Umh
Speaker0: This person is a famous footballer
Speaker0: and umh
Speaker0: he plays for
Speaker0: Bayern Munich.
Speaker0: He's tall,
Speaker0: um he has em tattoos.
Speaker1: Uh
Speaker0: He's very famous.
Speaker1: Lewandowski.
Speaker0: What?
Speaker0: No.
Speaker1: Thomas Muller.
Speaker0: No, I think that is in place of PSG.
Speaker1: Aah
Speaker0: His name starts with Z
Speaker1: Hmm?
Speaker0: His name is actually like your name.
Speaker1: Eh
Speaker1: Plays for PSG.
Speaker0: I don't know if it's PSG or Bayern Munich, he's part of this German clubs but I don't know where he moves to.
Speaker1: Ah
Speaker0: His name is like your name.
Speaker1: Umh
Speaker1: z
Speaker0: You know it.
Speaker1: Ziyech.
Speaker0: What?
Speaker1: No.
Speaker0: Is to just mention your name, say your name.
Speaker1: Ibrahim.
Speaker0: His name is like your name but something like us at the end.
Speaker0: And his first name starts with a Z.
Speaker1: Ah
Speaker0: We have a famous musician in Nigeria that is like his name.",Zlatan Ibrahimović,"['European', 'Milan', 'Football', 'Famous', 'Professional']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.4091266095638275,"[0.0021202038042247295, 0.004992741625756025, 0.12208624929189682, 0.14449582993984222, 0.3171784281730652]","bicycle

---

In this trans",True,1,True,1,"Speaker0: A.C milan.
Speaker1: Where does he used to play for before
Speaker1: okay
Speaker1: so this one ehn, this thing it has um
Speaker1: hmm
Speaker1: they use it a lot in Europe  but we don't use it very much in Nigeria.
Speaker0: Hmm.
Speaker1: Um when we were small we used to BMX em",Bicycle,"['Wheels', 'Ride', 'Tricycle', 'Unicycle', 'Motorcycle']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9930468201637268,"[0.0049376944079995155, 7.398239540634677e-05, 0.0013161705574020743, 0.0003427014162298292, 0.000282585941022262]","middle-aged

---

In this",True,1,False,0,"Speaker1: Partner will ask question and guess the word
Speaker0: ok so I'm going to explain
Speaker0: somethings and then you'll guess the words
Speaker1: yeah
Speaker0: alright
Speaker0: so
Speaker0: we have when someone is tall
Speaker0: the next person
Speaker0: and then the next person is this word and the next person is short
Speaker0: that person that is that other that is
Speaker0: that person
Speaker0: you know we have tall we have someone in the middle then we have short
Speaker1: so you want me to
Speaker0: so that person
Speaker1: yeah
Speaker0: so what's the word for the second person?
Speaker1: uh medium
Speaker0: the first person is tall the second person is this
Speaker1: medium
Speaker1: uh
Speaker0: ok so instead of medium just the normal word they use for someone that is medium like
Speaker1: middle
Speaker0: yes
Speaker0: then
Speaker0: when you yes
Speaker0: correct so there are two words middle is the first word so the second one
Speaker1: ok
Speaker0: I'm going to describe the second one so
Speaker0: when you say
Speaker0: how old are you what are you trying to get?
Speaker1: middle age
Speaker0: hm hm so plural
Speaker0: just call it the plural word",Middle Ages,"['Medieval', 'Period', 'Queens', 'Kings', 'Castles']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9832531809806824,"[2.0887984646833502e-05, 0.004617944825440645, 0.0034008498769253492, 0.008706947788596153, 1.4552003335666086e-07]","Flash

---

In this transcript",True,1,False,0,"Speaker1: It hasn't loaded the next one. Okay, it just loaded the next one.
Speaker0: Okay.
Speaker1: Okay.
Speaker1: So, we in Nigeria, we call it torch.
Speaker1: White people, what do they call it?
Speaker0: Lamp.
Speaker1: We call
Speaker1: No.
Speaker1: Torch light.
Speaker0: Yeah?
Speaker1: When someone snaps you,
Speaker1: they have to turn on something in the night to make it bright.
Speaker0: When someone what?
Speaker1: Wait! When you're trying to use your phone to snap somebody, you have to turn something on in the night, so that it will be bright.
Speaker0: Okay.
Speaker0: Flash.
Speaker1: What is it?
Speaker0: Flash?
Speaker1: Mhm. So?
Speaker1: Mhm.",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.7239708304405212,"[0.06947468966245651, 5.5340224207611755e-06, 0.014983207918703556, 0.18058322370052338, 0.01098249014467001]","Pepper Soup

---

In",True,1,True,1,"Speaker1: You are very unserious.
Speaker0: Ok do you know.
Speaker0: Something that is--.
Speaker0: When something is .
Speaker0: Really.
Speaker0: You know.
Speaker0: You know barbecue yeah?
Speaker0: You know barbecue?
Speaker1: Yes.
Speaker0: You know that-- the major thing they use to make barbecue.
Speaker1: Yeah.
Speaker0: Like what no the food itself is call what?
Speaker1: The grilling machine.
Speaker1: Barbecue.
Speaker0: You know meat.
Speaker0: You know meat abi.
Speaker1: Ehn?
Speaker0: You know meat.
Speaker1: Meat? yes.
Speaker0: Ehn Ehn what's the other one of.
Speaker0: What's the other one of meat that we use to eat?
Speaker1: Beef.
Speaker0: Ehn it has another-- that beef has another name.
Speaker0: Christ ahh beef has another name.
Speaker1: Meat meat meat. yeah meat.
Speaker0: Ehn ehn now this meat.
Speaker0: Fish rather.
Speaker0: Right.
Speaker1: Fish should I call it fish.
Speaker0: No no no.
Speaker0: You know.
Speaker1: Is.
Speaker0: You mention barbecue the other time there's barbecue fish what kind of fish again do they serve as like.
Speaker0: When you go out?
Speaker1: Catfish catfish yeah.
Speaker0: So that catfish is always like what in the mouth.
Speaker1: It's always.
Speaker0: It's always what? what is the feeling of catfish?
Speaker0: You know the popular Nigerian traditional food with catfish what's it?",Pepper,"['Cook', 'Hot', 'Spice', 'Flavour', 'Salt']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.584043562412262,"[0.14460060000419617, 0.01908687688410282, 0.15667465329170227, 0.09558778256177902, 6.464005764428293e-06]","Fungus

---

In this",True,1,True,1,"Speaker0: Ok em this is more like if you remember your Biology very well you would know there are.
Speaker0: There is kind of em growth that happens on Its stain red.",Fungus,"['Mushroom', 'Spore', 'Mildew', 'Mold', 'Green']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.38629359006881714,"[0.00010442217899253592, 0.02017427422106266, 0.0069173299707472324, 0.0021420512348413467, 0.5843683481216431]","Dust

---

In this trans",False,0,True,1,"Speaker0: Okay.
Speaker1: Okay, mhm this is the, this is usually
Speaker1: whenever it's Harmattan time, you have to clear somethings in your parlor
Speaker1: over and over. What is this thing which you have to clear?",Dust,"['Clean', 'Dirty', 'Earth', 'Wipe', 'Furniture']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.6640070676803589,"[0.016167394816875458, 0.14364810287952423, 3.1962037610355765e-05, 0.007360490038990974, 0.1687850058078766]","Adam

---

In this transcript",True,1,True,1,"Speaker1: Ok
Speaker1: So, usually in your bible stories, you actually hear of those people that came into existence first. So who is the ehm",Adam,"['Serpent', 'Eve', 'Man', 'Apple', 'Paradise']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9812300205230713,"[0.0045754509046673775, 0.001645440119318664, 0.004924309439957142, 4.098015779163688e-06, 0.007620739750564098]","Chicken

---

In this trans",True,1,True,1,Speaker1: Ok so this one we actually have emm KFC what's the C what does the C stand for in KFC?,Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.0027646878734230995,"[0.029124287888407707, 0.08708333969116211, 0.023858580738306046, 0.857140302658081, 2.886878610297572e-05]","Democracy

---

In this trans",False,0,False,0,"Speaker1: See whenever you are talking about emm.
Speaker1: There's actually 1 syllabus they scrapped in schools recently.
Speaker1: That helps us know about.
Speaker1: How erm.
Speaker1: Obafemi Awolowo did something how Nelson Mandela did to some national.",History,"['Past', 'Stories', 'Legend', 'School', 'Old']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.38890135288238525,"[0.03774922713637352, 0.008377527818083763, 0.22786113619804382, 0.3346323072910309, 0.0024784149136394262]","Corn

---

In this transcript",True,1,False,0,"Speaker1: Okay.
Speaker1: It's actually something that is, they consume it. You understand? but it actually has
Speaker1: a crown on it, they consume it. It's actually edible.
Speaker1: They use it for smoothies",Pineapple,"['Fruit', 'Yellow', 'Hawaii', 'Tropical', 'Pizza']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.6481418013572693,"[0.0004979063523933291, 0.06263984739780426, 3.217852281522937e-05, 0.27068328857421875, 0.01800497993826866]","Facial Hair

---

In this",True,1,False,0,"Speaker1: is it true
Speaker0: No.
Speaker0: this is actually something
Speaker0: you actually like girls actually love to see it on a man that whenever they see it they love it its all masculinity",Beard,"['Man', 'Hair', 'Face', 'Mustache', 'Jaw']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.6035680770874023,"[0.026302173733711243, 0.13386574387550354, 0.0019092701841145754, 0.03397752717137337, 0.2003771960735321]","Adam

---

In this transcript",True,1,True,1,"Speaker0: Game has end
Speaker1: Two.
Speaker0: Ok so hmm
Speaker0: this is the first creation of God that a human like us.",Adam,"['Serpent', 'Eve', 'Man', 'Apple', 'Paradise']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.2712573707103729,"[0.3788118064403534, 0.09078767895698547, 0.2447625696659088, 0.011239204555749893, 0.003141421591863036]","Tree

---

In this transcript",False,0,False,0,"Speaker1: Erm .
Speaker1: Ok ok.
Speaker1: Ok.
Speaker1: So this is.
Speaker1: Is something that we.
Speaker1: Put in ground.
Speaker1: Then it will now.
Speaker1: Bring out something.",Seed,"['Plant', 'Soil', 'Flower', 'Grow', 'Water']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.7289637923240662,"[0.003596281399950385, 9.34112977120094e-05, 0.024837663397192955, 0.010552121326327324, 0.23195669054985046]","Dance

---

In this transcript",True,1,True,1,Speaker0: Em ok this is ah when you hear when you hear something you now start to you know do something with your body,Dance,"['Move', 'Music', 'Shake', 'Steps', 'Waltz']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9241170287132263,"[0.019237272441387177, 0.00040070543764159083, 0.03352455794811249, 0.0227192472666502, 1.2197804153402103e-06]","Black Hole

---

In this",True,1,True,1,"Speaker1: Emm oh wow emm this is something in its in out outer space right its in outer space,
Speaker0: Ok.
Speaker1: but its just something that you just moves and everything it comes in touch with it swallows.",Black Hole,"['Gravity', 'Escape', 'Spacetime', 'Science', 'Mass']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.04032478854060173,"[5.534792217076756e-05, 6.512169056804851e-05, 0.000986451399512589, 0.005711776204407215, 0.9528565406799316]","Present

---

In this transcript",False,0,False,0,"Speaker0: Um
Speaker0: Ah mehn, this one is easy but so difficult. So, if you want to refer to today,
Speaker1: Ok.
Speaker0: you want to refer to today, lets say you want to sign, you want tot sign and
Speaker0: and put something that refers to today, what is something that refers to today?
Speaker1: Present, package?
Speaker0: Yes, no. You write it, you like write it when you want to refer to today, you have to write it down. Its a format that everybody uses.",Date,"['Month', 'Year', 'Day', 'Calendar', 'Diary']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.14217740297317505,"[4.050285861012526e-05, 0.8348053097724915, 0.0002370483271079138, 0.021437080577015877, 0.0013026560191065073]","Cup

---

In this transcript",False,0,False,0,"Speaker0: It's fine.
Speaker0: Ok this one
Speaker0: it breaks easily.
Speaker0: You can use it to drink.",Glass,"['Window', 'Windshield', 'Transparent', 'Mirror', 'Translucent']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.8827317953109741,"[0.013605178333818913, 0.03795815259218216, 0.05791601911187172, 0.007786906789988279, 1.9951671674789395e-06]","Rihanna

---

In this",True,1,True,1,"Speaker0: This one,
Speaker0: This is a lady. She sings, she's signed to Jay-Z's emm record label.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9687861204147339,"[4.804637228517095e-06, 3.5794698760582833e-06, 0.010682405903935432, 0.015600486658513546, 0.004922590684145689]","Moon

---

In this transcript",True,1,True,1,"Speaker0: Okay, this is a place
Speaker1: Okay
Speaker0: It's in outer space
Speaker0: Right? So you know how there is only one sun
Speaker0: This other body gives light as well, right? And it might be more than one for any particular planet but for earth, we only have one
Speaker1: Jupiter",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.7726938128471375,"[0.21503254771232605, 0.0035180917475372553, 0.005702105816453695, 0.0007639179821126163, 0.0022895331494510174]","Kanye West

---

In",True,1,True,1,"Speaker1: Let me see ok
Speaker1: this guy is a rapper.
Speaker0: Ok.
Speaker1: He has become very problematic of recent he ran for the presidency in united state this year but obviously he didn't win.
Speaker0: Did he win?
Speaker1: No.
Speaker0: I don't think I Jay z..
Speaker1: He's married no he's married to one very popular woman they have their own show,
Speaker1: keeping up with somebody.
Speaker0: Kardashian.
Speaker0: Ok ok Kanye Kanye.
Speaker1: Ehn ehn that ehn ehn",Kanye West,"['Kim Kardasian', 'Outspoken', 'Famous', 'Chicago', 'Singer']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9187224507331848,"[0.018876558169722557, 0.05439026281237602, 0.001459260005503893, 0.002369038527831435, 0.004182393196970224]","Homophobia

---

In",True,1,True,1,"Speaker1: Um wow! so, this this thing eh is a fear of people who are not whose sexual preference is not straight. So, they are not straight. but some people don't like them because they are not straight. So, this thing that this people have this people that don't have that don't like them they have a thing. what's it called?
Speaker0: Phobia.
Speaker1: Its like a feel.
Speaker1: Eh eh against, against people that are not straight, eh.",Homophobia,"['Ignorance', 'Prejudice', 'Dislike', 'Lgbt', 'Gay']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.023061761632561684,"[0.019554194062948227, 0.0002057411038549617, 0.00143034930806607, 1.6114619256768492e-06, 0.9557463526725769]","Turkey

---

In this transcript",False,0,False,0,"Speaker0: Okay, so I'm meant to describe
Speaker0: this particular thing I'm talking about
Speaker1: Yes
Speaker0: it's a, a kind of animal that is mostly and commonly eaten in Christmas period.",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.8962340950965881,"[0.0017665296327322721, 0.00042504476732574403, 0.009956061840057373, 0.002007356844842434, 0.08961088210344315]","Michael Jackson

---

In this trans",True,1,False,0,"Speaker1: so this one
Speaker1: what is it called now so a player,
Speaker1: i think
Speaker1: he died last year, he's quite tall,
Speaker1: he's black, he's an African-American or Black-American",Kobe Bryant,"['Nba', 'Lakers', 'Athlete', 'Accident', 'Basketball']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9058618545532227,"[2.271970743095153e-06, 0.04421404376626015, 6.308328011073172e-06, 0.049696844071149826, 0.00021868530893698335]","Operating System

---

In this",True,1,False,0,"Speaker1: Um.
Speaker1: So here.
Speaker1: Umm
Speaker1: Ok.
Speaker1: This stuff we use it we use it to speak with people.
Speaker1: Alright.
Speaker1: But um oh how do I describe this now but we use it to speak with people.
Speaker0: A mobile phone?
Speaker1: Yeah it's in the mobile phone and it's
Speaker1: in the mobile phone.
Speaker1: and its a particular software.
Speaker1: and it vary for different.
Speaker0: Whatsapp?
Speaker1: It vary, it's a mobile,  it's a software and it vary for each device.
Speaker0: Vary for each device.
Speaker1: It vary it vary it vary for each device it's a software.
Speaker0: Hmm.
Speaker1: It varies for each device each device has it own software it's unique.
Speaker0: Ok.
Speaker1: It's unique.
Speaker0: Uhhh.
Speaker1: Yes.
Speaker1: It's unique.
Speaker1: So I don't want to call the forbidden word but it's unique it's always.
Speaker0: Hmmm.
Speaker1: Yeah.
Speaker0: And you can use it to text and use it to call not whatsapp not instagram.
Speaker1: Yes but not the device itself.
Speaker1: That particular stuff that controls all of all those things that go out.
Speaker1: That stuff that controls the.
Speaker1: The calling and all of all that.
Speaker1: You know what it's called.
Speaker0: Messaging message.
Speaker1: No no no no no.
Speaker1: They.
Speaker1: What controls the whole device itself.
Speaker1: That makes it function.
Speaker0: Ah um an ios or software.
Speaker1: Ok give me another word for it the one relating to that-- correct fantastic",Android (Operating System),"['Google', 'Ios', 'Phone', 'Apple', 'Mobile']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.7009468078613281,"[0.0009693853207863867, 0.007023737300187349, 0.2906775176525116, 0.00037795788375660777, 4.549838649836602e-06]","Napalm

---

In this",True,1,False,0,"Speaker0: Um, ok so, this thing in particular, um some evil people use it to, you know, to fight. And once it comes on you, everything, you know, melts. What is it?
Speaker1: Is it
Speaker0: It's a liquid, once it comes on you, everything melts. if the liquid comes",Acid,"['Drug', 'Attack', 'Chemical', 'Solution', 'Ph']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.8080586791038513,"[0.13990958034992218, 0.051702532917261124, 6.648417183896527e-05, 0.0002618072321638465, 9.577281616657274e-07]","Eyes

---

In this trans",True,1,True,1,"Speaker0: Okay. So, this particular thing
Speaker0: um
Speaker0: this particular thing is on my body,
Speaker0: and um I use it, you know,
Speaker1: Wristwatch?
Speaker0: it's on my body, I use it to look around, I use it to identify things and all of",Eye,"['Vision', 'Sight', 'Face', 'See', 'Light']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.636090099811554,"[0.030144833028316498, 0.00027093570679426193, 0.006307556293904781, 0.023968257009983063, 0.3032182455062866]","Games

---

In this transcript",True,1,False,0,"Speaker0: Sorry, what's is called?
Speaker0: really?
Speaker1: Um.
Speaker1: So, usually this um It's um
Speaker1: It's like,
Speaker1: It's a Oh fuck, it's an event
Speaker1: where they do it every 4 years.
Speaker1: Um, you have different events, uh you can There is running,
Speaker1: there is football,
Speaker1: there is
Speaker1: different They do it every 4 years. Nigeria won in 1996.
Speaker0: Atlanta '96.
Speaker1: Yeah, what is it called? Say it again.
Speaker0: Olympics.
Speaker1: Exactly. Olympic what? Olympic, what do you call it?
Speaker1: Yeah, you are right, it's Olympic but the other word?
Speaker1: a group of sporting events.
Speaker0: Olympic athletes.
Speaker1: No, Olympic something, the entire event.
Speaker0: Olympics sports.
Speaker1: Another word for sports.
Speaker0: Championship.
Speaker0: Athletes, athletic.
Speaker1: When a group of people come together in the night after like you know they wanna play something together.
Speaker0: Olympics theater?
Speaker1: No for example um you are with your,
Speaker0: Olympic group.
Speaker1: No, it's with the It's with the G.
Speaker1: Olympic uh?
Speaker0: Olympic group?
Speaker1: No, you know this word, we are not moving until we get it.
Speaker1: So um,
Speaker1: for example a night with your friends, you guys just going to chill and play.
Speaker1: You chill with your friends you play what?",Olympic Games,"['Sports', 'Greek', 'Winter', 'Summer', 'Competition']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.1879923790693283,"[0.08741019666194916, 0.051057588309049606, 0.29186567664146423, 0.030256174504756927, 0.35141804814338684]","Wear

---

In this trans",False,0,False,0,"Speaker1: So this is what we .
Speaker1: Usually.
Speaker1: Put on everyday.
Speaker0: hm hmm
Speaker1: Umm.
Speaker1: It can be.
Speaker1: But the verb for it the action.
Speaker1: kind of.
Speaker0: Cloth.
Speaker1: No their action.
Speaker1: No it's cloth but the action of that.",Clothing,"['Pants', 'Shirt', 'Fabric', 'Outfit', 'Dress']"
