model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.004274713806807995,"[0.0005900519900023937, 0.0006755148060619831, 0.0003752766933757812, 0.9932816028594971, 0.000802871014457196]","""bar association""

---

Transcript: ""Speaker",False,0,False,0,"Speaker1: Ok.
Speaker1: This is,
Speaker1: those,
Speaker1: those in the NBA Nigeria what are they called?
Speaker0: Those in the what?
Speaker1: in the NBA Nigeria what are they called?
Speaker0: Basketballers.
Speaker1: Nigeria oh NBA Nigeria what are they called?
Speaker0: I don't know.
Speaker0: NBA.
Speaker1: Not sport.
Speaker0: Ok Bachelor's degree NBA?
Speaker1: Yes.
Speaker0: emmm,
Speaker0: Is it Bachelor's in Art, Masters in Art?
Speaker1: The association the Bar association in Nigeria what are they called?
Speaker0: What did you say?
Speaker1: The bar association in Nigeria what are they called? the people there or who makes up the bar association in Nigeria?",Lawyer,"['Advocate', 'Attorney', 'Defender', 'Counselor', 'Jurist']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9985734820365906,"[1.946665634022793e-06, 0.0008205439662560821, 0.00045518940896727145, 0.00012153806892456487, 2.7314254111843184e-05]","paris

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: Ok emmm.
Speaker0: Ok. Somewhere in Europe.
Speaker0: Can you do?
Speaker1: East or west?
Speaker0: Ah I don't know.
Speaker0: A popular place in Europe people, They say it's the city of love.
Speaker1: Paris.
Speaker0: Ok yes so what is that? you know people take pictures close to the.",Eiffel Tower,"['France', 'Paris', 'Tourist', 'Iconic', 'Lattice']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,2.0001596112706466e-06,"[1.8469667111276067e-06, 0.00014792638830840588, 2.426382252451731e-06, 0.9976358413696289, 0.0022098205517977476]","""polytechnic""

---

Transcript: """,False,0,False,0,"Speaker1: I don't know how to describe this
Speaker1: Let me just keep it
Speaker1: Okay, in math
Speaker1: you know there's circle
Speaker1: there's
Speaker1: what other shape
Speaker1: do you have?
Speaker0: Triangle
Speaker1: Okay, there's triangle. There's you know, is it the same shape with a diamond?
Speaker0: A hexagon?
Speaker1: No
Speaker1: but around that
Speaker0: Octagon?
Speaker1: No
Speaker0: Decagon
Speaker0: Septagon
Speaker0: How many sides does it have?
Speaker1: That's what I'm not sure of. I think like
Speaker1: maybe five
Speaker0: A heptagon
Speaker0: or a pentagon
Speaker1: No.
Speaker0: Five is pentagon
Speaker1: Five is pentagon
Speaker1: I don't know. I'm not so sure.
Speaker0: Is it a place?
Speaker1: No. You're getting it.
Speaker0: How many sides? Five or six? Six is hexagon
Speaker1: Okay. Do you know, for example, schools?
Speaker1: What em schools in, higher institutions in Nigeria.
Speaker0: Okay
Speaker1: Can you name
Speaker1: some of them?
Speaker1: You know there's university, there's college of education, there's.... what other one?
Speaker1: Hmmm?
Speaker0: Polytechnic
Speaker1: So that first word with the other",Polygon,"['Shape', 'Sides', 'Triangle', 'Pentagon', 'Hexagon']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.003177771344780922,"[0.0017025955021381378, 0.0026843585073947906, 0.0003703003458213061, 0.9900588989257812, 0.0020060520619153976]","""door""

Transcript: ""Speaker0:",False,0,True,1,"Speaker0: when you want to enter
Speaker0: A place.
Speaker0: what do you use?",Door,"['House', 'Building', 'Handle', 'Entrance', 'Exit']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0006262778188101947,"[9.609594826542889e-07, 0.9993662238121033, 2.5995516352850245e-06, 2.1063789290565182e-07, 3.76821526515414e-06]","writing

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Ok.
Speaker0: You know you read,
Speaker0: you read. When you're reading something,
Speaker0: how do you read? How do you read it?
Speaker0: What is like
Speaker0: you know a deaf is somebody that
Speaker0: does it there, what does the person do there?
Speaker1: Study.
Speaker0: No.
Speaker0: Ok when there's like a board and you're like, there's a teacher in front of the board
Speaker0: and you're trying to copy what the person is doing on the, what's the person doing on the board?
Speaker1: Classroom.
Speaker1: They're writing.
Speaker0: Ok, without the ""ing"".",Write,"['Paper', 'Pencil', 'Pen', 'Letter', 'Hand']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0688837394118309,"[5.940114078839542e-06, 0.2955114245414734, 0.6285272240638733, 0.0070715900510549545, 9.188311622665424e-08]","necklace

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: to wear, to wear it
Speaker0: on their neck
Speaker0: No.
Speaker0: There's a It's round, it's white.
Speaker1: Pendant, chain?
Speaker0: No.
Speaker0: What they like to wear is, like, it's white and it's round. They are like, there are lots of it on the neck.",Pearl,"['Gem', 'Jewelry', 'Necklace', 'Oyster', 'Ocean']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.07772354781627655,"[0.015590823255479336, 0.03650849685072899, 0.0014903756091371179, 0.8686553239822388, 3.1398045393871143e-05]","heterophobia

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: oh
Speaker0: Okay
Speaker0: When you don't like it right when two men like each other what is it?
Speaker1: Homosexuality
Speaker0: No homosexuality is the thing right so you that you are against homosexuality what are you?
Speaker1: What am I?
Speaker0: Yes
Speaker1: That'd be
Speaker1: Anti-gay or what do they call that
Speaker0: No it starts from H
Speaker1: it starts from H
Speaker0: Yes
Speaker0: People that don't okay, you know something that is a you know we all have a, sorry
Speaker1: Hetero
Speaker0: No we all have phobias for different things right?  So when your own phobia is against two men that like each other, Yes",Homophobia,"['Ignorance', 'Prejudice', 'Dislike', 'Lgbt', 'Gay']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.2495715618133545,"[2.2588942556467373e-06, 0.31249403953552246, 7.4348945418023504e-06, 0.4379238188266754, 8.680388532411598e-07]","""Spiderman""

---

Transcript: ""Speaker",False,0,False,0,"Speaker0: So this is a cartoon
Speaker0: character that is known for climbing on walls
Speaker1: Batman
Speaker0: No. Batman doesn't climb on walls. You're a guy now",Spider-man,"['Marvel', 'Superhero', 'Comic', 'Arachnoid', 'Series']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.11399639397859573,"[5.392925231717527e-06, 0.00036742829252034426, 0.0009700990631245077, 0.7288373112678528, 0.15582336485385895]","""Brad Pitt""

Transcript: ""Speaker1",False,0,True,1,"Speaker1: Ok so this man he is white, emm he is very fine and he was previously married to emm Angelina Jolie and they just broke up.
Speaker0: ahh.
Speaker1: No!",Brad Pitt,"['American', 'Actor', 'Blonde', 'Troy', 'Jennifer Aniston']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.968621015548706,"[0.03012322634458542, 0.0011367779225111008, 3.6479198683991854e-07, 0.00010999430378433317, 8.667966540087946e-06]","""Oh my God""

---

Transcript: """,True,1,False,0,"Speaker1: Okay, um.
Speaker1: Oh, shit. I don't know if you know this song with um Oh, what's the name of that guy that said Oh, do you know this song?
Speaker1: Beautiful. I just want you to know you're my favorite girl.
Speaker0: Yeah.
Speaker1: Two people sang it.
Speaker1: Do you
Speaker0: Oh, I can't even remember the person that sang the song.
Speaker1: The person that was rapping in the song.
Speaker1: Okay. Who Who sang Who sang
Speaker0: Oh my God",Snoop Dogg,"['Rapper', 'Celebrity', 'Producer', 'Long Beach', 'Music']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.01017229538410902,"[2.186733212283798e-07, 5.174178454581124e-07, 0.44643324613571167, 2.5512053980492055e-06, 0.543391227722168]","bouquet

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Um this thing is beautiful they give it to girls to surprise them in a bouquet what is it?
Speaker1: This is what?
Speaker0: You can give it to girls in a bouquet.",Flower,"['Spring', 'Plant', 'Petal', 'Rose', 'Carnation']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9981191158294678,"[8.880379027687013e-05, 1.5154797438299283e-05, 0.0004973806207999587, 3.8632464566035196e-05, 0.0012409371556714177]","mother-in-law

---

Transcript: ""Speaker",True,1,False,0,"Speaker1: Ok ehhhhhh this one usually you see them ahhh it happens in Nigerian movies ahh when,
Speaker1: when emm a mother In-law comes to visit the newly wedded or newly married she is always complaining about something. Then maybe some sort of way it happens that maybe its her son that is what?
Speaker1: That,",Infantile,"['Baby', 'Toy', 'Children', 'Small', 'Young']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9397525787353516,"[0.005053616128861904, 0.05237426608800888, 0.0026827475521713495, 0.00013605535787064582, 7.611965315845737e-07]","Buhari

---

Transcript: ""Speaker",True,1,False,0,"Speaker1: Uh, what was the
Speaker1: former president of Nigeria, he has something in his name that is unique
Speaker0: That is unique
Speaker1: Yes, former president of Nigeria
Speaker0: Huh, maybe can you give me more details please?
Speaker1: Who was the former president of Nigeria before Buhari?
Speaker0: Huh, I don't remember",Luck,"['Good', 'Superstition', 'Charm', 'Bad', 'Chance']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.002773021813482046,"[0.9971889853477478, 7.102855761331739e-07, 1.0211168444129726e-07, 3.69908484572079e-05, 1.1277429479150669e-07]","computer

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Yeah.
Speaker1: Okay
Speaker0: Okay uh
Speaker0: uh
Speaker0: Your own space
Speaker0: uh ah shit
Speaker0: oh boy
Speaker0: Your own space how would you describe your own space something that is um
Speaker0: the piece that you don't  want okay like your toothbrush is what to you?
Speaker1: I don't know, special
Speaker0: I believe nobody can share your toothbrush right? So it has to be not special, another word
Speaker1: Yeah.
Speaker1: Private private.
Speaker0: No but it starts with P as well.
Speaker1: Personal.
Speaker0: Yes thank you okay so hold personal then the second word now uh
Speaker0: Through what are you speaking to me right now?
Speaker1: A laptop.
Speaker0: Another word, another different word. Yes  thank you so join it together
Speaker1: Computer.",Personal Computer,"['Laptop', 'Desktop', 'Mobile', 'Hard Drive', 'Wifi']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0018160011386498809,"[0.25117090344429016, 0.5606586337089539, 5.2715331548824906e-05, 0.06831848621368408, 0.11798320710659027]","cylinder

Transcript: ""Speaker0: Ok",False,0,False,0,"Speaker0: Ok, so
Speaker0: Uhmm
Speaker0: Uh. Okay so in Nigeria, there is a name we call diesel when go to the filling station to buy diesel.
Speaker1: Is there a name that we call it?
Speaker1: Uhmm
Speaker0: Yes, asides diesel. Most fuel attendants don't call it diesel, they call it another name. All these Yoruba guys.
Speaker0: Uh, I cannot use this word to describe it for you. Aghh
Speaker1: Well
Speaker1: What?
Speaker0: No no no, if you want to cook when you take your cylinder
Speaker0: What do you put inside?",Gas,"['Boiler', 'Cook', 'State', 'Lighter', 'Fumes']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,5.2520840654324275e-06,"[0.01828516647219658, 0.004852948244661093, 0.9735506772994995, 0.002866711001843214, 0.00043924219789914787]","whisper

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Ah
Speaker0: There is this belief when you were growing up
Speaker0: aah somebody have told you that there are two people beside you like by your shoulder that talks that whispers to your ear.
Speaker1: Mhm.
Speaker0: What do they call them?
Speaker0: What are they called?
Speaker1: The two people?
Speaker0: Yeah, they are invisible.",Angel,"['Paradise', 'Devil', 'Demon', 'Heaven', 'Wings']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9985283613204956,"[1.2612019872904057e-07, 2.9220128539009238e-08, 5.721972939909392e-08, 0.0008701249025762081, 0.0006012694211676717]","""cough""

---

Transcript: ""Speaker",True,1,False,0,"Speaker1: Hmm ehh if you have corona what are the symptoms you are likely to have first?
Speaker0: Coughing.
Speaker1: No.",Fever,"['Temperature', 'High', 'Hot', 'Sick', 'Thermometer']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.010022965259850025,"[0.08095148950815201, 0.0002488232566975057, 0.9078565835952759, 4.041047941427678e-05, 0.0008797656046226621]","""hobby""

---

Transcript: ""Speaker",False,0,False,0,"Speaker1: Am not seeing anything yet.
Speaker1: Ok so this is like emm something we do here that they advise everybody to do. They say after you do your job.
Speaker1: Then you must have something.
Speaker1: There is a name, there is a name everybody call call it.
Speaker1: You must have something aside your doing. No no no you might have something aside normal job you must have something.
Speaker0: Service?
Speaker1: No there is an English word.
Speaker0: Side hustle.
Speaker1: No there is a English word we call it that you are doing everybody gets into it they say you are into what?
Speaker1: You say you are into what? into what aside working you say you are into what?
Speaker1: They ask you what kind of, what kind of stuff are you doing? what kind of this? what kind of?",Business,"['Work', 'Trade', 'Profession', 'Practice', 'Company']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.8075792193412781,"[9.423842857358977e-05, 0.0003515559365041554, 0.19163183867931366, 0.0003420765860937536, 1.111793494601443e-06]","""bat""

---

Transcript: ""Speaker1",True,1,False,0,"Speaker1: So you have to,
Speaker1: So this is emm, its something that,
Speaker1: Its something that,
Speaker1: Emm one of these animals that flies in the sky.
Speaker1: That that the house of that animal that flies in the sky.
Speaker1: What's the name of the house called?
Speaker1: That animal that flies na. Yes yes Yah.",Nest,"['Bird', 'Chicks', 'Eggs', 'House', 'Tree']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9724705815315247,"[2.20473680201394e-06, 0.00030363077530637383, 6.91930836183019e-07, 0.02702360413968563, 0.00019918879843316972]","castrate

---

Transcript: ""Speaker0",True,1,False,0,"Speaker0: canal I don't know what I'm
Speaker1: if you don't know
Speaker0: so this is something they do to dogs so that they won't be able to
Speaker0: to have children.
Speaker1: castrate.
Speaker0: call it again like with the yeah you got it but",Castration,"['Male', 'Reproductive', 'Cut', 'Surgical', 'Chemical']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.8988463878631592,"[7.107509736670181e-05, 0.10106227546930313, 3.3606638680794276e-06, 3.3379006936229416e-07, 1.662733302509878e-05]","programming

---

Transcript: ""Speaker1:",True,1,False,0,"Speaker1: Ah hh.
Speaker1: What is this thing called?
Speaker1: That erm.
Speaker1: Computer geeks.
Speaker1: They do.
Speaker1: To create.
Speaker1: To create erm.
Speaker1: That they put together in computer ah and I use.
Speaker1: Did I computer is not a forbidden word.
Speaker1: Oh they put together in computer.
Speaker1: To get.
Speaker1: Ermm.
Speaker1: To make us be able to work on the computer.
Speaker1: Like there's something there's this name they call this computer geeks.
Speaker0: You said.
Speaker1: They call them computer geek.
Speaker0: Software.
Speaker1: No nooo.
Speaker1: There's.
Speaker1: There's emm.
Speaker1: Computer geeks there's something they do.
Speaker1: We call it a particular.
Speaker1: That's one of it there is another one.
Speaker0: Programming.
Speaker1: Programming what?",C (Programming Language),"['Code', 'Procedural', 'Structured', 'Letter', 'Java']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,5.164696631254628e-06,"[4.6571344114454405e-08, 0.0024405925069004297, 0.9975504875183105, 6.234837996998976e-07, 3.106426675003604e-06]","""jollof rice""

---

Transcript:",False,0,False,0,"Speaker0: So this is what we use to this is what we use to eat our jollof rice December, it must be on that jollof rice
Speaker0: What we use to eat yes o",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.13810336589813232,"[0.00018656386237125844, 8.595853614679072e-06, 0.1257428079843521, 6.25067696091719e-06, 0.7359523773193359]","Wikipedia

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: So, this is another kind of dictionary.
Speaker0: But it is far,
Speaker0: it tells us more about everything.
Speaker0: Than dictionary.
Speaker0: And its always its found in on,
Speaker0: the Internet.
Speaker1: Wikipedia?
Speaker0: there is another one.",Encyclopedia,"['Information', 'Knowledge', 'Britannica', 'Books', 'Wikipedia']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.06581749767065048,"[0.3371761739253998, 0.15013745427131653, 0.4370459020137787, 0.0003416038816794753, 0.009481357410550117]","""serial killer""

---

Transcript: ""Speaker",False,0,False,0,"Speaker1: Ok so this is this is somebody that is,
Speaker1: that is not
Speaker1: ok the person is not ok and goes about it's a name called that people call somebody that is not ok but goes about taking people's life.
Speaker1: And they do lot of it not just one not just two there's a name they call them.",Serial Killer,"['Murderer', 'Crazy', 'Dangerous', 'Kill', 'Hurt']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.7844374775886536,"[1.8502245779927762e-07, 1.3706040590477642e-05, 0.0005080505507066846, 0.2109452337026596, 0.004095354583114386]","war

Transcript: ""Speaker0: So",True,1,False,0,"Speaker0: So this is what they use to it is used in the medieval period to
Speaker0: to fight war.",Sword,"['Steel', 'Weapon', 'Knive', 'Fencing', 'Sable']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.009646325372159481,"[4.939841164741665e-05, 0.00048231257824227214, 0.6435533761978149, 3.4936622341774637e-06, 0.34626504778862]","record label

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Yeah.
Speaker0: Okay. Um, Nigerian artist what is that thing that they earn?
Speaker1: Hm.
Speaker1: That they?
Speaker0: They will start working with a record label, but",Contract,"['Paper', 'Sign', 'Agreement', 'Rent', 'Employment']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.028726646676659584,"[0.9447749853134155, 0.0014146453468129039, 0.02496321313083172, 0.00010500561620574445, 1.554212940391153e-05]","solar panel

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Its a renewed energy.
Speaker1: Ok oh.
Speaker0: The forbidden words are crazy.
Speaker1: Ok.
Speaker0: Em that thing that shines during the day what do they call it?
Speaker1: Sun?
Speaker0: It shines during the day.
Speaker1: That gives light during the day its sun.
Speaker0: There is this em
Speaker0: thing.
Speaker0: Yeah so what's this thing that people use on top of their houses that thing.
Speaker1: Solar solar.
Speaker0: Put it on top of their.
Speaker1: Solar panel.
Speaker1: Solar panel solar panel.
Speaker0: No no no no.",Solar Energy,"['Renewable', 'Sun', 'Radiant', 'Light', 'Heat']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.9999595880508423,"[4.301429612496577e-08, 2.4984416757689587e-09, 3.023410499736201e-08, 4.026895112474449e-05, 1.1301285240961079e-07]","Ikoyi

---

Transcript: ""Speaker",True,1,False,0,"Speaker0: Ok em there is this neighborhood in Ikoyi where the rich of the rich lives.
Speaker1: hmm.
Speaker0: What do they call it?
Speaker1: Urban?
Speaker0: What do they call that neighborhood that the rich people live?",Island,"['Ocean', 'Sea', 'Earth', 'Surrounded', 'Water']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.004317540675401688,"[4.4092623284086585e-05, 0.0008553930674679577, 0.9935705661773682, 0.001205874839797616, 6.473390385508537e-06]","ox

Transcript: ""Speaker1: Okay",False,0,False,0,"Speaker1: Okay. Hmm there is
Speaker1: a hmm a kind of hmm mammal.
Speaker0: Okay.
Speaker1: that speeds, that people use it. Royalty use it.
Speaker0: Oh, Camel or Ox?
Speaker1: Not camel, not Ox. Keep trying.",Donkey,"['Shrek', 'Equine', 'Horse', 'Zebra', 'Animal']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0037364771123975515,"[0.9305781126022339, 1.4923468370398041e-05, 0.0003505006025079638, 0.06473467499017715, 0.0005853412440046668]","""mask""

Transcript: ""Speaker1:",False,0,True,1,Speaker0: Ok what are we currently wearing because of the corona virus?,Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0025661266408860683,"[0.997352659702301, 1.6195566558963037e-06, 5.558755944434779e-08, 7.948745769681409e-05, 2.2520058706732016e-08]","""computer""

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Emm am describing this word to you,
Speaker0: Ok, so what are you?
Speaker1: I cant see anything yet.
Speaker0: You don't have to see anything just guess the word. There are two there are two words joined together ok so what exactly are you using to do this ahh this task what device are you using?
Speaker1: Ok.
Speaker0: what device?
Speaker1: laptop.
Speaker0: Ok what's another name for it especially the one that emm offices use?
Speaker1: computer.
Speaker0: Ok so so what's the full one?
Speaker1: PC.
Speaker0: What's the,
Speaker1: The supporter
Speaker0: You said PC what is the full,
Speaker0: meaning of PC?
Speaker1: Ok.",Personal Computer,"['Laptop', 'Desktop', 'Mobile', 'Hard Drive', 'Wifi']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,,"[nan, nan, nan, nan, nan]","bra

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: ok so this is.
Speaker0: There is this thing in.
Speaker0: Emm.
Speaker0: You know we do two major subjects.
Speaker0: Emm in school.
Speaker0: What are they.
Speaker1: mathematics and english
Speaker0: Ok so the first one you said the first one you mentioned.
Speaker0: There is one topic in it.
Speaker0: That the.
Speaker0: The
Speaker0: last .
Speaker0: The last three letters end with bra
Speaker0: With your.",Algebra,"['Math', 'Equation', 'Formula', 'Number', 'System']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.4926750361919403,"[0.5067548751831055, 7.738449312455487e-07, 0.0005572831141762435, 7.268155059136916e-06, 4.717136107501574e-06]","Messi

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Um
Speaker1: ok do you know football so well?
Speaker0: Not really but i can try.
Speaker1: Ok so when I want you to say have dash on me like
Speaker1: if you want to tell God to help you have dash on me.
Speaker0: have mercy on me
Speaker1: Ok so there is this, there is this ah
Speaker1: Eh sports person
Speaker1: that his name sounds like that.
Speaker0: Is it Messi?
Speaker1: So what's the full name?",Lionel Messi,"['Soccer', 'Argentina', 'Barcelona', 'Football', 'Wing']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.00014443941472563893,"[0.99977707862854, 6.000314442644594e-06, 3.829949037026381e-06, 1.0577380038512274e-07, 6.857617700006813e-05]","""escape""

---

Transcript: ""Speaker1",False,0,True,1,"Speaker1: Okay. So this word, when you are stuck in a place and you are trying to get out
Speaker1: You are... or for example during the END SARS
Speaker1: Benin
Speaker0: Yes
Speaker1: a group of people that were stuck in a place left. What's that word? It's a verb.
Speaker1: like you are trying to get out of a plane",Escape,"['Flee', 'Stay', 'Disappear', 'Fast', 'Run']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.04086219519376755,"[0.5745745301246643, 0.37819385528564453, 0.0021398409735411406, 4.239715963194612e-06, 0.004225336480885744]","""EAGLE""

---

Transcript: """,False,0,False,0,"Speaker1: This is an animal that
Speaker1: it takes the
Speaker1: it changes when it changes its location",Chameleon,"['Reptile', 'Lizard', 'Invisible', 'Color', 'Eyes']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.09941987693309784,"[0.004577763844281435, 0.8935021758079529, 9.002797014545649e-07, 0.0011033472837880254, 0.0013959008501842618]","solution

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Em this is a solution to a poison so if you take poison. So if you take poison, you have to take this thing as the solution. Correct.",Antidote,"['Medicine', 'Cure', 'Save', 'Vaccine', 'Venom']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.04040432348847389,"[0.007957923226058483, 5.510793926077895e-05, 9.610953384253662e-06, 0.951066792011261, 0.0005064134020358324]","beach

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: No I've not.
Speaker0: Ok this is a.
Speaker0: Place.
Speaker0: Where.
Speaker0: It's erm.
Speaker0: There is so much sand.
Speaker1: Beach.
Speaker0: Erm it.
Speaker0: No it's in the north of.
Speaker0: Africa.
Speaker0: Very dry.
Speaker1: Erm erm erm.",Desert,"['Oasis', 'Sand', 'Sun', 'Sahara', 'Mirage']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.998358964920044,"[6.329865698262438e-08, 1.700307592500394e-07, 3.118195479601127e-07, 3.768626265809871e-05, 0.0016027464298531413]","harmattan

---

Transcript: ""Speaker",True,1,False,0,"Speaker0: Ok I think this is emm,
Speaker1: Forbidden word.
Speaker0: This is during harmattan you always see this thing on surfaces.
Speaker1: snow?
Speaker1: dew?
Speaker0: harmattan.
Speaker0: Harmattan no no like this one is brown.",Dust,"['Clean', 'Dirty', 'Earth', 'Wipe', 'Furniture']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.05719977617263794,"[1.6994550605886616e-05, 2.8380895855661947e-06, 0.9424866437911987, 0.00028854593983851373, 5.165679795027245e-06]","""charles""

---

Transcript: ""Speaker",False,0,False,0,"Speaker1: ok, so these are people in one of the European countries, they are famous people,
Speaker1: very famous one of the famous European countries in fact, the famous European country. Yes but they're the one that are heading everything.
Speaker1: the name the name the man that is heading like the man that's head of
Speaker0: i don't understand.
Speaker1: what's the name what's his name? no those one that are in the not the one in the government the one that are the one heading even that you know they can be the head of the whole European
Speaker1: yes yes the royal family so what are their name there is one name
Speaker1: there is the biggest one the oldest man
Speaker1: no no the man the oldest man
Speaker0: king
Speaker1: what's his name yes
Speaker0: Price Philip
Speaker1: no no no that's the other one
Speaker0: Prince
Speaker1: very popular one we use it to play in Nigeria.
Speaker1: mama charli
Speaker1: you say it
Speaker1: no no no sat that name i gave you clue
Speaker0: Charles?
Speaker1: of what?","Charles, Prince of Wales","['England', 'Royal', 'Famous', 'Heir', 'British']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.6622576713562012,"[0.07650555670261383, 0.013988349586725235, 0.10634536296129227, 0.0001386243966408074, 0.14076438546180725]","""Divorce""

---

Transcript: ""Speaker",True,1,True,1,"Speaker1: So this one is something that happened to two people that really love themselves and they come together in union, and after a while they decide to go their separate ways what's that word called?",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.0014051910256966949,"[0.014613562263548374, 0.00010793496767291799, 0.00010954544268315658, 0.983758807182312, 4.9135142035083845e-06]","""computer""

---

Transcript: ""Speaker0",False,0,False,0,Speaker0: So this one is eh. There's this something that we can just put anything on it we can put books on it we can put laptop on it good job.,Table,"['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,0.1266014575958252,"[0.07310543209314346, 7.240329523483524e-06, 0.7170286178588867, 0.01864447072148323, 0.06461275368928909]","""guilt""

---

Transcript: ""Speaker",False,0,False,0,"Speaker0: Correct
Speaker0: So this one is something that you'll be feeling inside of and makes you uneasy. Makes you uneasy, maybe somebody did something to you, and you just want to, huh, you just feel, there's this thing that comes inside of you that you feel. Somebody did something wrong to you
Speaker0: Good",Anger,"['Fury', 'Issue', 'Annoyance', 'Rage', 'Violence']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_ng,2.2602707758778706e-06,"[7.642229959969882e-09, 0.7170579433441162, 0.02163122594356537, 0.25565341114997864, 0.005655211396515369]","""dance""

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: So this one.
Speaker0: When you hear it.
Speaker0: Ehn.
Speaker0: When you hear it.
Speaker0: Hmm.
Speaker0: You'll start moving
Speaker0: You'will be moving in a very joyful way.
Speaker0: Good.",Music,"['Sound', 'Dance', 'Singer', 'Happiness', 'Loud']",False
